Year,Event #,Trophy,Event,Heat,Place,Boat,Time,Cox,Rower1,Rower2,Rower3,Rower4,Rower5,Rower6,Rower7,Rower8
2022,47,,Womens Masters 8+ Club Champ Thalia Kelly Considine Cup,,4,Sammamish,07:29.5,,"Kovaly, J.",,,,,,,,,
2022,47,,Womens Masters 8+ Club Champ Thalia Kelly Considine Cup,,5,Vancouver,07:38.8,,"Riley, P.",,,,,,,,,
2022,47,,Womens Masters 8+ Club Champ Thalia Kelly Considine Cup,,6,Lake Union,08:00.2,,"Werner, J.",,,,,,,,,
2022,48,,Womens Open 8+ Carley Copley Cup,,1,Texas Austin,06:41.1,,,,,,,,,,,
2022,48,,Womens Open 8+ Carley Copley Cup,,2,California,06:48.0,,,,,,,,,,,
2022,48,,Womens Open 8+ Carley Copley Cup,,3,Washington,06:54.3,,"Adebiyi, A.",,,,,,,,,
2022,48,,Womens Open 8+ Carley Copley Cup,,4,Baja California St,07:02.1,,,,,,,,,,,
2022,48,,Womens Open 8+ Carley Copley Cup,,5,USC,07:08.9,,,,,,,,,,,
2022,48,,Womens Open 8+ Carley Copley Cup,,6,U of Calgary RC,07:19.2,,,,,,,,,,,
2022,48,,Womens Open 8+ Carley Copley Cup,,7,Bates,07:36.9,,,,,,,,,,,
2022,49,,Mens Open 8+ Anderson Borthwick Memorial Trophy Presented by SDRC,,1,Baja California St,06:13.3,,,,,,,,,,,
2022,49,,Mens Open 8+ Anderson Borthwick Memorial Trophy Presented by SDRC,,2,Butte,06:20.8,,,,,,,,,,,
2022,49,,Mens Open 8+ Anderson Borthwick Memorial Trophy Presented by SDRC,,3,Long Beach St,06:28.6,,,,,,,,,,,
2022,49,,Mens Open 8+ Anderson Borthwick Memorial Trophy Presented by SDRC,,4,U of Calgary RC,06:31.0,,,,,,,,,,,
2022,50,,Womens Youth Gilman-Mulliken Cup,,1,Connecticut,07:00.0,,,,,,,,,,,
2022,50,,Womens Youth Gilman-Mulliken Cup,,2,San Diego RC,07:00.3,,,,,,,,,,,
2022,50,,Womens Youth Gilman-Mulliken Cup,,3,Long Beach Junior Crew,07:12.3,,,,,,,,,,,
2022,50,,Womens Youth Gilman-Mulliken Cup,,4,Dallas United,07:12.7,,"Rodriguez, E.",,,,,,,,,
2022,50,,Womens Youth Gilman-Mulliken Cup,,5,Texas RC,07:19.6,,,,,,,,,,,
2022,50,,Womens Youth Gilman-Mulliken Cup,,6,ZLAC,07:50.2,,,,,,,,,,,
2022,51,,Womens Youth Gilman-Mulliken Cup,,1,Marin,06:41.5,,"Lermusiaux, J.",,,,,,,,,
2022,51,,Womens Youth Gilman-Mulliken Cup,,2,Capital,06:54.5,,,,,,,,,,,
2022,51,,Womens Youth Gilman-Mulliken Cup,,3,Norcal Crew,06:57.9,,,,,,,,,,,
2022,51,,Womens Youth Gilman-Mulliken Cup,,4,Pacific,07:09.6,,,,,,,,,,,
2022,51,,Womens Youth Gilman-Mulliken Cup,,5,River City,07:15.1,,,,,,,,,,,
2022,51,,Womens Youth Gilman-Mulliken Cup,,6,CCHS Crew,07:50.3,,"Ewart, C.",,,,,,,,,
2022,52,,Womens Youth Gilman-Mulliken Cup,,1,Newport,06:43.7,,,,,,,,,,,
2022,52,,Womens Youth Gilman-Mulliken Cup,,2,Saugatuck,06:47.8,,,,,,,,,,,
2022,52,,Womens Youth Gilman-Mulliken Cup,,3,Marina Aquatic Center,07:03.0,,,,,,,,,,,
2022,52,,Womens Youth Gilman-Mulliken Cup,,4,Sammamish,07:06.0,,,,,,,,,,,
2022,52,,Womens Youth Gilman-Mulliken Cup,,5,Saint Ignatius,07:15.0,,"Visser, G.",,,,,,,,,
2022,52,,Womens Youth Gilman-Mulliken Cup,,6,White Rock Rowing,07:20.5,,"Fox, E.",,,,,,,,,
2022,53,,Mens Youth San Diego Rowing Cup,,1,Saugatuck,06:05.9,,,,,,,,,,,
2022,53,,Mens Youth San Diego Rowing Cup,,2,San Diego RC,06:08.4,,,,,,,,,,,
2022,53,,Mens Youth San Diego Rowing Cup,,3,OARS,06:11.7,,,,,,,,,,,
2022,53,,Mens Youth San Diego Rowing Cup,,4,Dallas United Crew,06:24.4,,,,,,,,,,,
2022,53,,Mens Youth San Diego Rowing Cup,,5,Saint Ignatius,06:32.9,,,,,,,,,,,
2022,54,,Mens Youth San Diego Rowing Cup,,1,Marin,06:08.7,,"Sutherland, K.",,,,,,,,,
2022,54,,Mens Youth San Diego Rowing Cup,,2,Norcal Crew,06:11.8,,,,,,,,,,,
2022,54,,Mens Youth San Diego Rowing Cup,,3,Long Beach Junior Crew,06:20.3,,"Hutton, R.",,,,,,,,,
2022,54,,Mens Youth San Diego Rowing Cup,,4,Marina Aquatic Center,06:20.9,,,,,,,,,,,
2022,54,,Mens Youth San Diego Rowing Cup,,5,Sammamish,06:24.3,,,,,,,,,,,
2022,55,,Mens Youth San Diego Rowing Cup,,1,Newport,06:06.4,,,,,,,,,,,
2022,55,,Mens Youth San Diego Rowing Cup,,2,Maritime RC,06:19.5,,,,,,,,,,,
2022,55,,Mens Youth San Diego Rowing Cup,,3,Capital,06:22.2,,,,,,,,,,,
2022,55,,Mens Youth San Diego Rowing Cup,,4,Pacific,06:23.0,,,,,,,,,,,
2022,55,,Mens Youth San Diego Rowing Cup,,5,CCHS Crew,06:37.5,,"Krich, G.",,,,,,,,,
2022,56,,Womens U17 Referee Cup LA84 Foundation Trophy,,1,Capital,07:10.0,,,,,,,,,,,
2022,56,,Womens U17 Referee Cup LA84 Foundation Trophy,,2,Marin,07:16.0,,"King, A.",,,,,,,,,
2022,56,,Womens U17 Referee Cup LA84 Foundation Trophy,,3,White Rock Rowing,07:33.8,,,,,,,,,,,
2022,56,,Womens U17 Referee Cup LA84 Foundation Trophy,,4,Saint Ignatius,07:43.0,,"Keene, A.",,,,,,,,,
2022,56,,Womens U17 Referee Cup LA84 Foundation Trophy,,5,San Diego RC,07:49.4,,,,,,,,,,,
2022,57,,Womens U17 Referee Cup LA84 Foundation Trophy,,1,Long Beach Junior Crew,07:09.9,,,,,,,,,,,
2022,57,,Womens U17 Referee Cup LA84 Foundation Trophy,,2,Pacific,07:11.5,,,,,,,,,,,
2022,57,,Womens U17 Referee Cup LA84 Foundation Trophy,,3,Marina Aquatic Center,07:29.1,,,,,,,,,,,
2022,57,,Womens U17 Referee Cup LA84 Foundation Trophy,,4,Dallas United A,07:51.6,,"Bell, V.",,,,,,,,,
2022,58,,Womens U17 Referee Cup LA84 Foundation Trophy,,1,Newport,07:12.3,,,,,,,,,,,
2022,58,,Womens U17 Referee Cup LA84 Foundation Trophy,,2,Norcal Crew,07:14.1,,,,,,,,,,,
2022,58,,Womens U17 Referee Cup LA84 Foundation Trophy,,3,Austin,07:23.9,,"Ueber, I.",,,,,,,,,
2022,58,,Womens U17 Referee Cup LA84 Foundation Trophy,,4,Casitas Rowing,07:41.2,,,,,,,,,,,
2022,58,,Womens U17 Referee Cup LA84 Foundation Trophy,,5,Dallas United B,08:15.8,,,,,,,,,,,
2022,59,,Mens U17 Shimano Rowing Dynamics Cup,,1,Newport,06:35.6,,,,,,,,,,,
2022,59,,Mens U17 Shimano Rowing Dynamics Cup,,2,Marin B,06:38.6,,"Wilcox, B.",,,,,,,,,
2022,59,,Mens U17 Shimano Rowing Dynamics Cup,,3,Norcal Crew,06:44.7,,,,,,,,,,,
2022,59,,Mens U17 Shimano Rowing Dynamics Cup,,4,Dallas United,06:45.9,,,,,,,,,,,
2022,59,,Mens U17 Shimano Rowing Dynamics Cup,,5,Casitas Rowing,07:17.8,,,,,,,,,,,
2022,60,,Mens U17 Shimano Rowing Dynamics Cup,,1,Marin A,06:21.3,,"Ryan, H.",,,,,,,,,
2022,60,,Mens U17 Shimano Rowing Dynamics Cup,,2,Long Beach Junior Crew,06:35.9,,"Josephbek, C.",,,,,,,,,
2022,60,,Mens U17 Shimano Rowing Dynamics Cup,,3,San Diego RC,06:37.9,,,,,,,,,,,
2022,60,,Mens U17 Shimano Rowing Dynamics Cup,,4,CCHS Crew,07:00.3,,"Wittman, H.",,,,,,,,,
2022,60,,Mens U17 Shimano Rowing Dynamics Cup,,5,Marina Aquatic Center,07:12.1,,,,,,,,,,,
2022,61,,Womens Youth B ZLAC Rowing Club Cup,,1,Newport A,06:59.5,,,,,,,,,,,
2022,61,,Womens Youth B ZLAC Rowing Club Cup,,2,Capital,07:13.7,,,,,,,,,,,
2022,61,,Womens Youth B ZLAC Rowing Club Cup,,3,Marin B,07:16.3,,,,,,,,,,,
2022,61,,Womens Youth B ZLAC Rowing Club Cup,,4,San Diego RC,07:22.6,,,,,,,,,,,
2022,61,,Womens Youth B ZLAC Rowing Club Cup,,5,Sammamish,07:26.1,,,,,,,,,,,
2022,61,,Womens Youth B ZLAC Rowing Club Cup,,6,River City,07:33.6,,,,,,,,,,,
2022,61,,Womens Youth B ZLAC Rowing Club Cup,,7,Saint Ignatius,07:40.5,,"Riad, D.",,,,,,,,,
2022,62,,Womens Youth B ZLAC Rowing Club Cup,,1,Marin A,06:55.8,,"Holtz, M.",,,,,,,,,
2022,62,,Womens Youth B ZLAC Rowing Club Cup,,2,Saugatuck,07:10.6,,,,,,,,,,,
2022,62,,Womens Youth B ZLAC Rowing Club Cup,,3,Norcal Crew,07:18.3,,,,,,,,,,,
2022,62,,Womens Youth B ZLAC Rowing Club Cup,,4,Newport B,07:23.5,,,,,,,,,,,
2022,62,,Womens Youth B ZLAC Rowing Club Cup,,5,Marina Aquatic Center,07:29.1,,,,,,,,,,,
2022,62,,Womens Youth B ZLAC Rowing Club Cup,,6,Pacific,07:51.2,,,,,,,,,,,
2022,62,,Womens Youth B ZLAC Rowing Club Cup,,7,Long Beach Junior Crew,07:54.1,,,,,,,,,,,
2022,63,,Mens Youth B Jean Jessop Hervey Cup,,1,Saugatuck,06:22.7,,,,,,,,,,,
2022,63,,Mens Youth B Jean Jessop Hervey Cup,,2,San Diego RC,06:24.2,,,,,,,,,,,
2022,63,,Mens Youth B Jean Jessop Hervey Cup,,3,Norcal Crew,06:25.7,,,,,,,,,,,
2022,63,,Mens Youth B Jean Jessop Hervey Cup,,4,Newport B,06:26.2,,,,,,,,,,,
2022,63,,Mens Youth B Jean Jessop Hervey Cup,,5,Newport Sea Base,06:39.3,,,,,,,,,,,
2022,63,,Mens Youth B Jean Jessop Hervey Cup,,6,Saint Ignatius,06:59.1,,,,,,,,,,,
2022,64,,Mens Youth B Jean Jessop Hervey Cup,,1,Marin,06:17.7,,"McMahon, W.",,,,,,,,,
2022,64,,Mens Youth B Jean Jessop Hervey Cup,,2,Newport A,06:20.2,,,,,,,,,,,
2022,64,,Mens Youth B Jean Jessop Hervey Cup,,3,Sammamish,06:35.8,,,,,,,,,,,
2022,64,,Mens Youth B Jean Jessop Hervey Cup,,4,Pacific,06:38.1,,,,,,,,,,,
2022,64,,Mens Youth B Jean Jessop Hervey Cup,,5,Dallas United,06:42.3,,,,,,,,,,,
2022,64,,Mens Youth B Jean Jessop Hervey Cup,,6,Marina Aquatic Center,06:45.9,,,,,,,,,,,
2022,65,,Womens Concept2 Youth 4x,,1,Redwood Scullers C,07:44.2,,"Bollyky, G.",,,,,,,,,
2022,65,,Womens Concept2 Youth 4x,,2,RowLA,07:46.7,,"Goldstein, E.",,,,,,,,,
2022,65,,Womens Concept2 Youth 4x,,3,Lake Las Vegas,08:06.6,,,,,,,,,,,
2022,65,,Womens Concept2 Youth 4x,,4,Austin,08:30.3,,"Apostolakis, A.",,,,,,,,,
2022,65,,Womens Concept2 Youth 4x,,5,Community Rowing SD,11:02.9,,,,,,,,,,,
2022,66,,Mens Youth 4x,,1,Texas RC B,07:02.4,,,,,,,,,,,
2022,66,,Mens Youth 4x,,2,Austin,07:06.5,,"Miguel, R.",,,,,,,,,
2022,66,,Mens Youth 4x,,3,River City,07:17.3,,"Hoernlein, T.",,,,,,,,,
2022,66,,Mens Youth 4x,,4,Lake Las Vegas,07:17.9,,,,,,,,,,,
2022,67,,Womens Youth Gilman-Mulliken Cup,,1,Saint Ignatius,07:22.3,,"Visser, G.",,,,,,,,,
2022,67,,Womens Youth Gilman-Mulliken Cup,,2,River City,07:23.1,,,,,,,,,,,
2022,67,,Womens Youth Gilman-Mulliken Cup,,3,Texas RC,07:28.6,,,,,,,,,,,
2022,67,,Womens Youth Gilman-Mulliken Cup,,4,White Rock Rowing,07:38.2,,"Fox, E.",,,,,,,,,
2022,67,,Womens Youth Gilman-Mulliken Cup,,5,ZLAC,07:54.0,,,,,,,,,,,
2022,67,,Womens Youth Gilman-Mulliken Cup,,6,CCHS Crew,08:01.0,,"Ewart, C.",,,,,,,,,
2022,68,,Mens Youth San Diego Rowing Cup,,1,Sammamish,06:33.8,,,,,,,,,,,
2022,68,,Mens Youth San Diego Rowing Cup,,2,Saint Ignatius,06:36.2,,,,,,,,,,,
2022,68,,Mens Youth San Diego Rowing Cup,,3,CCHS Crew,06:53.4,,"Krich, G.",,,,,,,,,
2022,69,,Womens U17 Referee Cup LA84 Foundation Trophy,,1,San Diego RC,08:02.7,,,,,,,,,,,
2022,69,,Womens U17 Referee Cup LA84 Foundation Trophy,,2,Dallas United B,08:32.7,,,,,,,,,,,
2022,70,,"Mens Masters F,G Final 1 (07:15:00) Official",,1,"Unaff. (CAN) (F) (Forgeron, M.) ",00:06,,"Forgeron, M.",,,,,,,,,
2022,70,,"Mens Masters F,G Final 1 (07:15:00) Official",,2,"Cambridge (F) (Pierce, J.) ",00:06,,"Pierce, J.",,,,,,,,,
2022,70,,"Mens Masters F,G Final 1 (07:15:00) Official",,3,"Long Beach (F) (Bater, B.) ",00:06,,"Bater, B.",,,,,,,,,
2022,70,,"Mens Masters F,G Final 1 (07:15:00) Official",,4,"Rocky Mountain (F) (Springer, G.) ",00:07,,"Springer, G.",,,,,,,,,
2022,70,,"Mens Masters F,G Final 1 (07:15:00) Official",,5,"Kent Mitchell (G) (Ives, E.) ",00:07,,"Ives, E.",,,,,,,,,
2022,70,,"Mens Masters F,G Final 1 (07:15:00) Official",,6,"North Dakota/San Diego (G) (Garcia-May, M.) ",00:07,,"Garcia-May, M.",,,,,,,,,
2022,70,,"Mens Masters F,G Final 1 (07:15:00) Official",,7,"Texas RC/San Diego RC (G) (Bennett, K.) ",00:07,,"Bennett, K.",,,,,,,,,
2022,71,,"Womens Masters F,G,H,I Campland on the Bay Trophy (60+) Final 1",,1,"Endeavor Racing Alliance (F) (Friel, H.) ",00:07,,"Friel, H.",,,,,,,,,
2022,71,,"Womens Masters F,G,H,I Campland on the Bay Trophy (60+) Final 1",,2,"Long Beach (G) (Malacrida, G.) ",00:07,,"Malacrida, G.",,,,,,,,,
2022,71,,"Womens Masters F,G,H,I Campland on the Bay Trophy (60+) Final 1",,3,Martha's Moms (F),00:07,,,,,,,,,,,
2022,71,,"Womens Masters F,G,H,I Campland on the Bay Trophy (60+) Final 1",,4,"East Bay (F) (Velez, P.) ",00:08,,"Velez, P.",,,,,,,,,
2022,71,,"Womens Masters F,G,H,I Campland on the Bay Trophy (60+) Final 1",,5,"Station L (F) (Ey, S.) ",00:08,,"Ey, S.",,,,,,,,,
2022,71,,"Womens Masters F,G,H,I Campland on the Bay Trophy (60+) Final 1",,6,"Martha's Moms (G) (Smith, J.) ",00:08,,"Smith, J.",,,,,,,,,
2022,71,,"Womens Masters F,G,H,I Campland on the Bay Trophy (60+) Final 1",,7,"San Diego RC (H) (Conn, M.) ",00:08,,"Conn, M.",,,,,,,,,
2022,72,,Womens Concept2 Youth 4x,,1,Los Gatos B,07:29.8,,,,,,,,,,,
2022,72,,Womens Concept2 Youth 4x,,2,Maritime RC B,07:36.1,,,,,,,,,,,
2022,72,,Womens Concept2 Youth 4x,,3,Norcal Crew,07:37.8,,,,,,,,,,,
2022,72,,Womens Concept2 Youth 4x,,4,Texas RC,07:41.9,,,,,,,,,,,
2022,72,,Womens Concept2 Youth 4x,,5,Casitas Rowing,07:49.5,,,,,,,,,,,
2022,72,,Womens Concept2 Youth 4x,,6,Newport Sea Base B,07:55.6,,,,,,,,,,,
2022,73,,Womens Concept2 Youth 4x,,1,Redwood Scullers A,07:07.1,,"Phipps, C.",,,,,,,,,
2022,73,,Womens Concept2 Youth 4x,,2,Los Gatos A,07:13.0,,,,,,,,,,,
2022,73,,Womens Concept2 Youth 4x,,3,Long Beach Junior Crew,07:26.4,,,,,,,,,,,
2022,73,,Womens Concept2 Youth 4x,,4,Newport Sea Base A,07:28.8,,,,,,,,,,,
2022,73,,Womens Concept2 Youth 4x,,5,Redwood Scullers B,07:29.5,,"Ha, A.",,,,,,,,,
2022,73,,Womens Concept2 Youth 4x,,6,Maritime RC A,07:29.9,,,,,,,,,,,
2022,74,,Mens Youth 4x,,1,Redwood Scullers B,06:43.9,,"Perlroth, A.",,,,,,,,,
2022,74,,Mens Youth 4x,,2,Maritime RC B,06:46.7,,,,,,,,,,,
2022,74,,Mens Youth 4x,,3,Casitas Rowing,06:47.0,,,,,,,,,,,
2022,74,,Mens Youth 4x,,4,Los Gatos B,06:47.1,,"Lasso, A.",,,,,,,,,
2022,74,,Mens Youth 4x,,5,OARS,06:48.9,,,,,,,,,,,
2022,74,,Mens Youth 4x,,6,Newport Sea Base B,06:58.4,,,,,,,,,,,
2022,74,,Mens Youth 4x,,7,Capital,07:07.0,,,,,,,,,,,
2022,75,,Mens Youth 4x,,1,Newport Sea Base A,06:21.1,,,,,,,,,,,
2022,75,,Mens Youth 4x,,2,Los Gatos A,06:23.4,,"Kramer, M.",,,,,,,,,
2022,75,,Mens Youth 4x,,3,Artemis,06:28.4,,,,,,,,,,,
2022,75,,Mens Youth 4x,,4,Redwood Scullers A,06:28.7,,"Vaksman, C.",,,,,,,,,
2022,75,,Mens Youth 4x,,5,Maritime RC A,06:32.5,,,,,,,,,,,
2022,75,,Mens Youth 4x,,6,Texas RC A,06:34.8,,,,,,,,,,,
2022,75,,Mens Youth 4x,,7,Long Beach Junior Crew,06:42.2,,"Griffin, T.",,,,,,,,,
2022,76,,Womens U16 8+,,1,Marin,07:26.4,,"Ellington, B.",,,,,,,,,
2022,76,,Womens U16 8+,,2,Newport Sea Base,07:46.8,,,,,,,,,,,
2022,76,,Womens U16 8+,,3,Norcal Crew,08:00.2,,,,,,,,,,,
2022,76,,Womens U16 8+,,4,CCHS Crew,08:17.1,,"Galluccio, S.",,,,,,,,,
2022,77,,Mens U16 8+ Rose Cup,,1,Marin,06:43.6,,"Fasano, N.",,,,,,,,,
2022,77,,Mens U16 8+ Rose Cup,,2,Pacific,06:49.1,,,,,,,,,,,
2022,77,,Mens U16 8+ Rose Cup,,3,Norcal Crew,06:59.2,,,,,,,,,,,
2022,77,,Mens U16 8+ Rose Cup,,4,Long Beach Junior Crew,07:03.7,,"Price, K.",,,,,,,,,
2022,77,,Mens U16 8+ Rose Cup,,5,Dallas United,07:51.6,,,,,,,,,,,
2022,78,,Womens U16 Ulster Challenge Cup 4x+,,1,Maritime RC,08:03.3,,,,,,,,,,,
2022,78,,Womens U16 Ulster Challenge Cup 4x+,,2,Redwood Scullers,08:25.5,,"Naveen, A.",,,,,,,,,
2022,78,,Womens U16 Ulster Challenge Cup 4x+,,3,Norcal Crew,09:57.0,,,,,,,,,,,
2022,79,,Mens U16 4x+,,1,OARS,07:36.1,,,,,,,,,,,
2022,79,,Mens U16 4x+,,2,Newport Sea Base,07:37.2,,,,,,,,,,,
2022,79,,Mens U16 4x+,,3,Norcal Crew,08:02.7,,,,,,,,,,,
2022,79,,Mens U16 4x+,,4,CCHS Crew,08:07.4,,"MacNab, J.",,,,,,,,,
2022,79,,Mens U16 4x+,,5,Lake Las Vegas,08:37.6,,,,,,,,,,,
2022,80,,Womens U17 4x,,1,Norcal Crew,08:24.6,,,,,,,,,,,
2022,80,,Womens U17 4x,,2,Lake Las Vegas,08:31.9,,,,,,,,,,,
2022,81,,Womens U17 4x,,1,Redwood Scullers A,07:34.1,,"PETRI, O.",,,,,,,,,
2022,81,,Womens U17 4x,,2,Los Gatos,07:41.4,,"Sivi, A.",,,,,,,,,
2022,81,,Womens U17 4x,,3,Connecticut,07:46.0,,,,,,,,,,,
2022,81,,Womens U17 4x,,4,Maritime RC,07:53.3,,,,,,,,,,,
2022,81,,Womens U17 4x,,5,Redwood Scullers B,08:05.0,,"Khawaja, F.",,,,,,,,,
2022,81,,Womens U17 4x,,6,Texas RC,08:05.4,,,,,,,,,,,
2022,82,,Mens U17 4x,,1,Los Gatos B,07:16.6,,"Yoo, D.",,,,,,,,,
2022,82,,Mens U17 4x,,2,Austin,09:14.4,,"Engler, G.",,,,,,,,,
2022,83,,Mens U17 4x,,1,Maritime RC A,06:46.3,,,,,,,,,,,
2022,83,,Mens U17 4x,,2,Maritime RC B,06:53.0,,,,,,,,,,,
2022,83,,Mens U17 4x,,3,Los Gatos A,06:53.4,,"Shetler, L.",,,,,,,,,
2022,83,,Mens U17 4x,,4,OARS,06:58.1,,,,,,,,,,,
2022,83,,Mens U17 4x,,5,Redwood Scullers,06:59.5,,"Gurenkov, D.",,,,,,,,,
2022,83,,Mens U17 4x,,6,River City,07:16.2,,"Davids, B.",,,,,,,,,
2022,84,,Womens Collegiate Varsity Jessop-Whittier Cup Invitational,,1,Texas Austin,06:26.3,,,,,,,,,,,
2022,84,,Womens Collegiate Varsity Jessop-Whittier Cup Invitational,,2,California,06:32.8,,,,,,,,,,,
2022,84,,Womens Collegiate Varsity Jessop-Whittier Cup Invitational,,3,Washington,06:34.7,,"Cossill, E.",,,,,,,,,
2022,84,,Womens Collegiate Varsity Jessop-Whittier Cup Invitational,,4,USC,06:37.2,,,,,,,,,,,
2022,84,,Womens Collegiate Varsity Jessop-Whittier Cup Invitational,,5,UCLA,06:46.8,,,,,,,,,,,
2022,86,,Womens Grace Rett Memorial Collegiate Varsity DII/III/Club,,1,Purdue,07:07.7,,,,,,,,,,,
2022,86,,Womens Grace Rett Memorial Collegiate Varsity DII/III/Club,,2,U of Calgary RC,07:13.1,,,,,,,,,,,
2022,86,,Womens Grace Rett Memorial Collegiate Varsity DII/III/Club,,3,UC Santa Barbara,07:19.6,,,,,,,,,,,
2022,86,,Womens Grace Rett Memorial Collegiate Varsity DII/III/Club,,4,Colorado,07:47.9,,,,,,,,,,,
2022,87,,Womens Collegiate Varsity UCSD Health Cal Cup,,1,Old Dominion,07:00.1,,"Carlisle, A.",,,,,,,,,
2022,87,,Womens Collegiate Varsity UCSD Health Cal Cup,,2,Portland,07:06.7,,,,,,,,,,,
2022,87,,Womens Collegiate Varsity UCSD Health Cal Cup,,3,Loyola Marymount,07:07.4,,,,,,,,,,,
2022,87,,Womens Collegiate Varsity UCSD Health Cal Cup,,4,MIT (LTWT),07:09.2,,"Love, K.",,,,,,,,,
2022,87,,Womens Collegiate Varsity UCSD Health Cal Cup,,5,Marist,07:12.1,,,,,,,,,,,
2022,87,,Womens Collegiate Varsity UCSD Health Cal Cup,,6,Bates,07:13.4,,,,,,,,,,,
2022,87,,Womens Collegiate Varsity UCSD Health Cal Cup,,7,SeattleU,07:15.4,,"Logan, C.",,,,,,,,,
2022,88,,Womens Collegiate Varsity UCSD Health Cal Cup,,1,Stanford,06:42.8,,,,,,,,,,,
2022,88,,Womens Collegiate Varsity UCSD Health Cal Cup,,2,Gonzaga,06:50.3,,,,,,,,,,,
2022,88,,Womens Collegiate Varsity UCSD Health Cal Cup,,3,Sacramento St,06:56.6,,"YOUNG, H.",,,,,,,,,
2022,88,,Womens Collegiate Varsity UCSD Health Cal Cup,,4,Oklahoma,07:00.2,,,,,,,,,,,
2022,88,,Womens Collegiate Varsity UCSD Health Cal Cup,,5,UC San Diego,07:02.6,,,,,,,,,,,
2022,88,,Womens Collegiate Varsity UCSD Health Cal Cup,,6,San Diego,07:03.2,,,,,,,,,,,
2022,88,,Womens Collegiate Varsity UCSD Health Cal Cup,,7,MIT,07:04.2,,,,,,,,,,,
2022,91,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,,1,San Diego,08:13.2,,,,,,,,,,,
2022,91,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,,2,UC San Diego,08:21.3,,,,,,,,,,,
2022,91,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,,3,MIT,08:23.1,,,,,,,,,,,
2022,91,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,,4,Portland,08:24.8,,,,,,,,,,,
2022,91,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,,5,Sacramento St,08:33.3,,"Nixon, B.",,,,,,,,,
2022,91,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,,6,Old Dominion,08:34.2,,"Hoff, A.",,,,,,,,,
2022,92,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,,1,Texas Austin,07:27.7,,,,,,,,,,,
2022,92,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,,2,USC,07:32.5,,,,,,,,,,,
2022,92,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,,3,California,07:39.9,,,,,,,,,,,
2022,92,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,,4,Washington,07:49.7,,"McNamara-Smith, C.",,,,,,,,,
2022,92,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,,5,Oklahoma,08:02.3,,,,,,,,,,,
2022,92,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,,6,Gonzaga,08:02.9,,,,,,,,,,,
2022,92,,Womens Collegiate Varsity 4+ Karen Plumleigh Cortney Cup,,7,UCLA,08:07.8,,,,,,,,,,,
2022,93,,Mens Collegiate 3V,,1,UC San Diego,06:40.2,,,,,,,,,,,
2022,93,,Mens Collegiate 3V,,2,MIT,06:58.1,,,,,,,,,,,
2022,93,,Mens Collegiate 3V,,3,Bates,07:06.5,,,,,,,,,,,
2022,94,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,,1,UC San Diego,07:16.1,,,,,,,,,,,
2022,94,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,,2,San Diego,07:16.2,,,,,,,,,,,
2022,94,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,,3,Sacramento St,07:16.2,,"Goddard, W.",,,,,,,,,
2022,94,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,,4,Loyola Marymount,07:18.5,,,,,,,,,,,
2022,94,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,,5,MIT,07:23.4,,,,,,,,,,,
2022,94,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,,6,Marist,07:24.2,,,,,,,,,,,
2022,94,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,,7,Bates,07:26.4,,,,,,,,,,,
2022,94,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,,8,Portland,07:27.5,,,,,,,,,,,
2022,95,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,,1,Texas Austin,06:42.9,,,,,,,,,,,
2022,95,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,,2,California,06:45.2,,,,,,,,,,,
2022,95,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,,3,Washington,06:49.6,,"Bryant, M.",,,,,,,,,
2022,95,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,,4,USC,06:51.1,,,,,,,,,,,
2022,95,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,,5,Stanford,07:02.9,,,,,,,,,,,
2022,95,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,,6,UCLA,07:06.0,,,,,,,,,,,
2022,95,,Womens Collegiate 2V Jackie Ann Stitt Hungness Trophy,,7,Gonzaga,07:07.2,,,,,,,,,,,
